Time (s),CQ,SQ,F0_Praat (Hz),F0_GCI (Hz),Glottal_Movement
60.74208616780045,NaN,NaN,NaN,62.28813559322017,NaN
60.74467120181406,NaN,NaN,441.9475186148576,NaN,NaN
60.75011337868481,0.3432042315488961,0.7809235346969235,NaN,NaN,NaN
60.75467120181406,NaN,NaN,431.82711330255916,NaN,NaN
60.75765306122449,NaN,NaN,NaN,66.31578947368054,NaN
60.76467120181406,NaN,NaN,397.3359630879352,NaN,NaN
60.765192743764175,0.23985517911615709,0.741159405294007,NaN,NaN,NaN
60.77467120181406,NaN,NaN,397.67152954224923,NaN,NaN
60.77541950113378,NaN,NaN,NaN,48.89135254990229,NaN
60.78467120181406,NaN,NaN,367.4973860141518,NaN,NaN
60.7856462585034,0.49930717369608674,0.7286212533049158,NaN,NaN,NaN
60.78982993197279,NaN,NaN,NaN,119.51219512194186,NaN
60.794013605442174,0.11723077093258485,0.7284573825523036,NaN,NaN,NaN
60.79467120181406,NaN,NaN,370.4292109916637,NaN,NaN
60.80467120181406,NaN,NaN,375.69919591191444,NaN,NaN
60.81467120181406,NaN,NaN,NaN,24.20417124039368,NaN
60.82467120181406,NaN,NaN,NaN,NaN,NaN
60.83467120181406,NaN,NaN,NaN,NaN,NaN
60.83532879818594,NaN,0.7238741488539271,NaN,NaN,NaN
60.84467120181406,NaN,NaN,NaN,NaN,NaN
60.85467120181406,NaN,NaN,NaN,NaN,NaN
60.86467120181406,NaN,NaN,NaN,NaN,NaN
60.87467120181406,NaN,NaN,NaN,NaN,NaN
60.88467120181406,NaN,NaN,NaN,NaN,NaN
60.89467120181406,NaN,NaN,NaN,NaN,NaN
60.90467120181406,NaN,NaN,NaN,NaN,NaN
60.91374149659864,NaN,NaN,NaN,6.376518218623476,NaN
60.91467120181406,NaN,NaN,NaN,NaN,NaN
60.92467120181406,NaN,NaN,NaN,NaN,NaN
60.93467120181406,NaN,NaN,NaN,NaN,NaN
60.94467120181406,NaN,NaN,NaN,NaN,NaN
60.95467120181406,NaN,NaN,NaN,NaN,NaN
60.964671201814056,NaN,NaN,NaN,NaN,NaN
60.97467120181406,NaN,NaN,NaN,NaN,NaN
60.98467120181406,NaN,NaN,NaN,NaN,NaN
60.99215419501134,0.41216397348835543,0.660470832089212,NaN,NaN,NaN
60.99467120181406,NaN,NaN,NaN,NaN,NaN
60.996043083900226,NaN,NaN,NaN,128.5714285714672,NaN
60.99993197278911,0.4784601940526034,0.6828907821011775,NaN,NaN,NaN
61.00467120181406,NaN,NaN,101.9755307287686,NaN,NaN
61.00486394557823,NaN,NaN,NaN,101.37931034482142,NaN
61.009795918367345,0.44350576961673194,0.7087149441546506,NaN,NaN,NaN
61.014535147392294,NaN,NaN,NaN,105.50239234444884,NaN
61.01467120181406,NaN,NaN,105.14377542253705,NaN,NaN
61.019274376417236,0.43137160490564275,0.7088788554450324,NaN,NaN,NaN
61.02414965986395,NaN,NaN,NaN,102.55813953489209,NaN
61.02467120181406,NaN,NaN,102.60925690445247,NaN,NaN
61.02902494331066,0.4245466562574354,0.7141696611714524,NaN,NaN,NaN
61.034070294784584,NaN,NaN,NaN,99.1011235955421,NaN
61.03467120181406,NaN,NaN,99.4996208051248,NaN,NaN
61.0391156462585,0.24542571563404675,0.7111709513957291,NaN,NaN,NaN
61.04467120181406,NaN,NaN,NaN,NaN,NaN
61.04807256235827,NaN,NaN,NaN,55.82278481012599,NaN
61.05467120181406,NaN,NaN,NaN,NaN,NaN
61.05702947845805,0.19114052511827967,0.7490303028342445,NaN,NaN,NaN
61.06467120181406,NaN,NaN,NaN,NaN,NaN
61.069319727891155,NaN,NaN,NaN,40.68265682656622,NaN
61.07467120181406,NaN,NaN,NaN,NaN,NaN
61.08160997732426,0.1664082319261698,0.6973724698143475,NaN,NaN,NaN
61.08467120181406,NaN,NaN,NaN,NaN,NaN
61.09421768707483,NaN,NaN,NaN,39.658273381289675,NaN
61.09467120181406,NaN,NaN,NaN,NaN,NaN
61.10467120181406,NaN,NaN,NaN,NaN,NaN
61.1068253968254,0.19394434964533783,0.6947035248823777,NaN,NaN,NaN
61.11467120181406,NaN,NaN,NaN,NaN,NaN
61.117165532879824,NaN,NaN,NaN,48.35526315790108,NaN
61.12467120181406,NaN,NaN,NaN,NaN,NaN
61.12750566893424,0.48321779754079464,0.7145572137780446,NaN,NaN,NaN
61.131122448979596,NaN,NaN,NaN,138.24451410656562,NaN
61.13467120181406,NaN,NaN,NaN,NaN,NaN
61.134739229024945,0.17380083885496303,0.6737025239867,NaN,NaN,NaN
61.14467120181406,NaN,NaN,NaN,NaN,NaN
61.14673469387755,NaN,NaN,NaN,41.68241965973841,NaN
61.15467120181406,NaN,NaN,NaN,NaN,NaN
61.15873015873016,0.25256417946339305,0.7067118772289082,NaN,NaN,NaN
61.16467120181406,NaN,NaN,NaN,NaN,NaN
61.16638321995465,NaN,NaN,NaN,65.33333333331785,NaN
61.17403628117914,0.4585027656697292,0.7171755108530672,NaN,NaN,NaN
61.17467120181406,NaN,NaN,NaN,NaN,NaN
61.17858276643991,NaN,NaN,NaN,109.97506234421279,NaN
61.18312925170068,0.15366783396460404,0.6955535551975236,NaN,NaN,NaN
61.18467120181406,NaN,NaN,NaN,NaN,NaN
61.19467120181406,NaN,NaN,NaN,NaN,NaN
61.19863945578231,NaN,NaN,NaN,32.2368421052637,NaN
61.20467120181406,NaN,NaN,NaN,NaN,NaN
